file,ID,MISSION,DIVE,D_TGT,T_DIVE,MAX_BUOY,SM_CC,CALL_NDIVES,N_NOSURFACE,AH0_24V,AH0_10V,SC_RECORDABOVE,PA_RECORDABOVE,PA_PROFILE,CAPUPLOAD,D_BOOST,T_BOOST,e_pump_apogee,e_pump_surface,e_motors,e_comms,e_tt8_sampling,e_hotel,e_other,s_tt8_sampling,s_iridium,sensors,S_SciCon,I_SciCon,S_PAM,I_PAM,instrument,firmware,v24,ah24,v10,ah10,t_start,surface_min,dive_min,km_ground,maxdepth,t_above_100,t_above_200,t_above_300,t_above_500,t_above_900,n_eng,n_sbect,n_contopt,n_wlseaowl,n_auxCompass,n_wlbb2fl,km_water,kb_data,kb_cap,cc_apogee,j_apogee,cc_shallow,j_shallow,d_apogee,S_SBE_CT,I_SBE_CT,S_CONTOPT,I_CONTOPT,S_UVP,I_UVP,S_ESNDR,I_ESNDR
2018/DATA-20180308/p6440260.nc,644,5,260,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.212422,0.00203184,0.00859605,0.0500751,0.0654198,0.0569648,0,7149.71,891.962,SciCon|PAM,28151,15.819,28887,55,magnetometer sbe41 contopt wlseaowl,66.12,12.46,79.508,12.42,0,1.52356e+09,24.8667,468.217,7.59286,988.55,2706.83,5617.38,8499.82,14102.6,25254.8,2916,1495,1483,1495,5587,0,6.6291,96.438,431.345,290.43,9488.11,0,0,992.214,,,,,,,,
2018/DATA-20180308/p6440261.nc,644,5,261,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.212796,0.00203216,0.0109241,0.0445804,0.0616977,0.0548667,0,6742.92,757.66,SciCon|PAM,26791,15.759,29351,55,magnetometer sbe41 contopt wlseaowl,66.12,12.46,80.004,12.43,0,1.52359e+09,21.45,445.383,3.69212,988.788,2551.78,5122.26,7993.93,13345.4,24001.1,2777,1417,1415,1416,5311,0,6.3405,89.755,413.3,289.94,9496.95,0,0,992.627,,,,,,,,
2018/DATA-20180308/p6440262.nc,644,5,262,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.213434,0.00198687,0.0103651,0.0515829,0.0624955,0.0547749,0,6830.11,881.736,SciCon|PAM,26844,15.672,28098,55,magnetometer sbe41 contopt wlseaowl,66.12,12.49,80.506,12.43,0,1.52362e+09,23.45,446.233,1.94459,989.272,2597.65,5248.67,7851.13,13214.3,23941.9,2785,1409,1407,1409,5323,0,6.37975,89.768,410.558,290.43,9490.84,0,0,992.774,,,,,,,,
2018/DATA-20180308/p6440263.nc,644,5,263,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.214303,0.00199996,0.00672247,0.0400437,0.0604533,0.0538717,0,6606.91,663.297,SciCon|PAM,27062,15.956,27856,55,magnetometer sbe41 contopt wlseaowl,66.12,12.5,80.997,12.45,0,1.52365e+09,18.6,449.933,7.93032,989.055,2711.31,5561.3,8421.65,13782.8,24263.8,2806,1454,1453,1454,5367,0,6.4101,92.984,403.368,293.374,9592.14,0,0,992.6,,,,,,,,
2018/DATA-20180308/p6440264.nc,644,5,264,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.191979,0.00247122,0.0113786,0.0406035,0.0648507,0.0580227,0,7087.51,676.865,SciCon|PAM,28420,15.586,28093,55,magnetometer sbe41 contopt wlseaowl,66.12,12.5,81.48,12.18,0,1.52368e+09,18.8,472.717,10.3882,988.286,2554.23,5326.15,8069.48,14063.6,25518.5,2938,1476,1476,1476,5638,0,6.31526,96.388,440.134,258.051,8565.68,0,0,992.123,,,,,,,,
2018/DATA-20180308/p6440265.nc,644,5,265,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.21432,0.00202526,0.00817919,0.0503343,0.0620959,0.054148,0,6786.44,860.503,SciCon|PAM,26569,15.688,29739,55,magnetometer sbe41 contopt wlseaowl,66.12,12.45,81.981,12.44,0,1.52371e+09,23.4667,441.483,3.91682,990.452,2546.39,5097.06,7798.78,12853.5,23608.2,2752,1395,1389,1395,5266,0,6.33905,89.743,405.793,291.166,9554.4,0,0,993.467,,,,,,,,
2018/DATA-20180308/p6440266.nc,644,5,266,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.214548,0.00201744,0.0107504,0.0395179,0.0599164,0.0535667,0,6548.24,656.356,SciCon|PAM,26416,15.719,27561,55,magnetometer sbe41 contopt wlseaowl,66.12,12.47,82.466,12.49,0,1.52374e+09,18.3833,439.483,4.37688,989.601,2703.77,5395.12,7806.22,13308.4,23571.7,2747,1393,1392,1392,5239,0,6.22862,89.76,397.245,290.185,9541.53,0,0,993.014,,,,,,,,
2018/DATA-20180308/p6440267.nc,644,5,267,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.213751,0.00203068,0.00828131,0.0411092,0.05479,0.0537335,0,5987.98,673.586,SciCon|PAM,26379,4.142,27462,55,magnetometer,66.12,12.46,82.865,12.42,0,1.52376e+09,18.9333,438.7,11.0886,989.333,2530.88,4975.88,7545.88,12985.9,23565.9,2741,0,0,0,0,0,,89.739,404.517,289.449,9557.1,0,0,992.674,,,,,,,,
2018/DATA-20180308/p6440268.nc,644,5,268,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.215249,0.00201348,0.00905324,0.0144931,0.0512342,0.0545579,0,5599.36,251.091,SciCon|PAM,27684,4.161,26769,55,magnetometer,66.12,12.45,83.236,12.4,0,1.52379e+09,7.96667,463.55,4.142,990.106,2611.6,5327.08,8002.07,13822.1,25032.1,2884,0,0,0,0,0,,93.12,407.988,290.185,9597.65,0,0,993.012,,,,,,,,
2018/deployment 2018/p6440269.nc,644,5,269,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.215366,0.00197082,0.00878167,0.0217316,0.0517232,0.0538087,0,5652.8,396.571,SciCon|PAM,26887,4.112,28481,55,magnetometer,66.12,12.47,83.614,12.53,0,1.52382e+09,11.7167,450.283,10.0926,989.65,2640.89,5335.89,7920.89,13375.9,24270.9,2809,0,0,0,0,0,,93.007,407.757,290.185,9617.94,0,0,992.779,,,,,,,,
2018/deployment 2018/p6440270.nc,644,5,270,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.214176,0.00195516,0.00818642,0.0131912,0.0499325,0.053167,0,5457.11,230.34,SciCon|PAM,26886,4.14,27446,55,magnetometer,66.12,12.5,83.979,12.19,0,1.52385e+09,7.68333,450.217,8.98878,990.364,2610.88,5145.88,7675.88,13075.9,24180.9,2808,0,0,0,0,0,,89.668,399.64,290.185,9588.13,0,0,993.321,,,,,,,,
2018/DATA-20180308/p6440271.nc,644,5,271,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.186332,0.00192092,0.0102869,0.0126838,0.0431112,0.0456255,0,4711.61,223.249,SciCon|PAM,22436,4.141,27434,55,magnetometer,66.12,12.66,84.297,12.59,0,1.52387e+09,7.53333,376.05,8.61801,830.78,2610.87,5200.87,7835.87,13190.9,22385.9,2366,0,0,0,0,0,,76.507,341.665,290.676,8471,0,0,832.914,,,,,,,,
2018/DATA-20180308/p6440272.nc,644,5,272,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.161098,0.00192737,0.00915137,0.0121346,0.0406365,0.0391048,0,4441.15,217.457,SciCon|PAM,18920,17.437,22970,55,magnetometer sbe41 contopt wlseaowl,66.12,12.86,84.646,12.77,0,1.5239e+09,7.3,317.517,4.97832,693.331,2610.8,5231.61,7951.61,13384.6,18873.4,2009,1158,1158,1158,3776,0,4.4606,66.548,289.081,291.657,7462.6,0,0,694.49,,,,,,,,
2018/DATA-20180308/p6440273.nc,644,5,273,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.14183,0.00191687,0.00558704,0.0340974,0.0399423,0.0347966,0,4365.28,607.644,SciCon|PAM,16120,18.358,20072,55,magnetometer sbe41 contopt wlseaowl,66.12,13.05,84.983,12.77,0,1.52392e+09,17.55,268.65,2.63595,585.295,2593.7,5275.23,8006.06,13399.7,15937.7,1713,1063,1062,1062,3188,0,3.7492,56.56,259.63,293.619,6661.78,0,0,586.355,,,,,,,,
2018/DATA-20180308/p6440274.nc,644,5,274,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.133299,0.00190639,0.00595121,0.0278679,0.0347898,0.0308815,0,3802.17,469.994,SciCon|PAM,14057,19.171,16920,55,magnetometer sbe41 contopt wlseaowl,66.12,13.16,85.289,12.76,0,1.52393e+09,14,234.4,2.64844,523.697,2647.35,5340.09,7810.6,13112.4,13887.6,1514,983,981,982,2779,0,3.24206,49.988,227.756,292.638,6303.33,0,0,523.844,,,,,,,,
2018/DATA-20180308/p6440275.nc,644,5,275,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.115094,0.00192737,0.00494811,0.026758,0.0270677,0.0237967,0,2958.22,454.556,SciCon|PAM,10124,22.646,14823,55,magnetometer sbe41 contopt wlseaowl,66.12,13.29,85.55,13.3,0,1.52395e+09,13.1833,168.9,3.32575,364.855,2714.71,5375.42,8076.32,9966.78,9966.78,1126,869,868,869,1994,0,2.29732,36.634,172.842,292.638,5505.16,0,0,364.502,,,,,,,,
2018/DATA-20180308/p6440276.nc,644,5,276,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.104837,0.00193124,0.00549237,0.0225864,0.0218473,0.0188726,0,2387.68,418.093,SciCon|PAM,7488,25.232,10882,55,magnetometer sbe41 contopt wlseaowl,66.12,13.41,85.774,12.94,0,1.52396e+09,12.9667,125.517,1.59784,267.057,2786.56,5468.29,7362.15,7362.15,7362.15,868,737,737,737,1473,0,1.66348,26.745,137.536,293.129,5041.87,0,0,265.802,,,,,,,,
2018/DATA-20180308/p6440277.nc,644,5,277,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.103551,0.00192479,0.00447842,0.0173202,0.0192103,0.0175284,0,2099.48,300.048,SciCon|PAM,6848,25.286,8068,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,85.983,12.97,0,1.52397e+09,9.48333,115,0.819855,247.002,2633.47,5365.01,6739.31,6739.31,6739.31,798,675,675,675,1349,0,1.51792,23.393,124.967,293.129,4977.45,0,0,245.198,,,,,,,,
2018/DATA-20180308/p6440278.nc,644,5,278,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.10283,0.00191687,0.00445322,0.0175005,0.0195186,0.0176577,0,2133.18,313.028,SciCon|PAM,6766,25.305,7444,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,86.192,12.94,0,1.52397e+09,9.63333,113.867,0.77573,243.399,2743.44,5365.51,6663.27,6663.27,6663.27,796,668,666,667,1334,0,1.49741,23.393,127.578,292.883,4958.48,0,0,241.495,,,,,,,,
2018/DATA-20180308/p6440279.nc,644,5,279,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.102171,0.00192866,0.00389796,0.0179122,0.0187828,0.0167493,0,2052.76,320.861,SciCon|PAM,6567,25.252,7382,55,magnetometer sbe41 contopt wlseaowl,66.12,13.42,86.398,13.34,0,1.52398e+09,9.7,110.7,1.27396,234.599,2599.78,5380.25,6468.36,6468.36,6468.36,769,648,647,647,1294,0,1.45207,23.412,119.643,292.638,4924.37,0,0,232.902,,,,,,,,
2018/DATA-20180308/p6440280.nc,644,5,280,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.102473,0.0019093,0.00582226,0.0167277,0.0182395,0.0164696,0,1993.39,298.312,SciCon|PAM,6285,25.266,7166,55,magnetometer sbe41 contopt wlseaowl,66.12,13.27,86.6,13.35,0,1.52399e+09,9.33333,106.067,1.51088,234.45,2580.38,5141.91,6189.27,6189.27,6189.27,740,620,619,620,1238,0,1.39062,23.425,118.062,292.393,4941.66,0,0,232.691,,,,,,,,
2018/DATA-20180308/p6440281.nc,644,5,281,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.102927,0.00191687,0.00404402,0.017255,0.0188472,0.0169513,0,2059.8,306.77,SciCon|PAM,6429,25.299,6895,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,86.805,13.33,0,1.524e+09,9.4,108.3,1.44383,235.147,2662.42,5273.96,6335.18,6335.18,6335.18,761,634,634,634,1267,0,1.42358,23.385,120.371,292.883,4962.28,0,0,233.546,,,,,,,,
2018/DATA-20180308/p6440282.nc,644,5,282,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.102378,0.00193253,0.00359064,0.0156351,0.0181524,0.0166428,0,1983.87,276.165,SciCon|PAM,6389,25.309,6998,55,magnetometer sbe41 contopt wlseaowl,66.12,13.27,87.006,13.39,0,1.524e+09,8.86667,107.633,1.11801,225.123,2767.99,5459.84,6289.84,6289.84,6289.84,764,630,630,630,1259,0,1.3982,23.425,118.018,291.902,4931.53,0,0,223.246,,,,,,,,
2018/DATA-20180308/p6440283.nc,644,5,283,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.10342,0.00191575,0.00394922,0.0171752,0.0183889,0.0166615,0,2009.71,308.777,SciCon|PAM,6333,25.235,6990,55,magnetometer sbe41 contopt wlseaowl,66.12,13.39,87.21,12.93,0,1.52401e+09,9.4,106.4,0.875499,233.843,2609.17,5180.71,6231.83,6231.83,6231.83,747,625,612,624,1248,0,1.39256,23.466,119.175,292.638,4966.18,0,0,231.852,,,,,,,,
2018/DATA-20180308/p6440284.nc,644,5,284,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.104443,0.00191687,0.00330391,0.0158056,0.018502,0.0169066,0,2022.07,278.541,SciCon|PAM,6770,25.348,6892,55,magnetometer sbe41 contopt wlseaowl,66.12,13.26,87.416,13.24,0,1.52402e+09,9.05,114.083,0.989467,241.149,2673.05,5374.06,6668.16,6668.16,6668.16,793,668,666,668,1335,0,1.49477,23.405,119.158,292.638,5019.18,0,0,239.564,,,,,,,,
2018/DATA-20180308/p6440285.nc,644,5,285,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.104484,0.0019235,0.00346296,0.0170369,0.0187557,0.0169606,0,2049.81,306.532,SciCon|PAM,6678,25.287,7384,55,magnetometer sbe41 contopt wlseaowl,66.12,13.26,87.624,12.91,0,1.52402e+09,9.48333,112.483,1.25051,243.209,2675.85,5286.56,6576.56,6576.56,6576.56,782,655,389,389,1300,0,1.47763,23.384,119.014,292.638,5017.08,0,0,241.806,,,,,,,,
2018/DATA-20180308/p6440286.nc,644,5,286,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.104967,0.00190254,0.0037888,0.0161276,0.0190258,0.0172258,0,2079.32,286.542,SciCon|PAM,6892,25.381,7261,55,magnetometer sbe41 contopt wlseaowl,66.12,13.42,87.833,12.91,0,1.52403e+09,9.1,115.833,1.7829,250.804,2678.81,5299.59,6792.93,6792.93,6792.93,809,681,680,681,1360,0,1.53179,26.694,121.129,292.883,5041.42,0,0,248.854,,,,,,,,
2018/DATA-20180308/p6440287.nc,644,5,287,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.104159,0.00191845,0.00425019,0.0168803,0.0211973,0.0191428,0,2316.64,302.796,SciCon|PAM,7714,25.278,7476,55,magnetometer sbe41 contopt wlseaowl,66.12,13.26,88.052,12.89,0,1.52404e+09,9.66667,129.8,1.88573,241.816,3103,6184.2,7614.33,7614.33,7614.33,903,762,762,762,1524,0,1.60793,30.013,138.062,292.638,5007.7,0,0,239.567,,,,,,,,
2018/DATA-20180308/p6440288.nc,644,5,288,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.103362,0.00190938,0.00489284,0.0182597,0.0213148,0.0192575,0,2329.49,323.778,SciCon|PAM,7575,25.278,8348,55,magnetometer sbe41 contopt wlseaowl,66.12,13.27,88.272,13.3,0,1.52405e+09,9.83333,127.383,1.42504,234.799,3149.54,6272.12,7472.85,7472.85,7472.85,898,748,747,747,1495,0,1.58516,30.061,138.006,292.393,4974.76,0,0,233.204,,,,,,,,
2018/DATA-20180308/p6440289.nc,644,5,289,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.10379,0.00193512,0.00456168,0.0182461,0.0224719,0.0204386,0,2455.95,322.46,SciCon|PAM,8089,25.424,8204,55,magnetometer sbe41 contopt wlseaowl,66.12,13.41,88.498,12.91,0,1.52406e+09,9.85,136.033,0.943503,242.025,3287.36,6500.56,7984.76,7984.76,7984.76,950,799,799,799,1599,0,1.70076,30.016,147.579,292.883,5000.16,0,0,239.895,,,,,,,,
2018/DATA-20180308/p6440290.nc,644,5,290,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.102622,0.00191279,0.00469196,0.0196291,0.0207337,0.0185196,0,2265.98,348.767,SciCon|PAM,7157,25.316,8754,55,magnetometer sbe41 contopt wlseaowl,66.12,13.42,88.714,13.35,0,1.52407e+09,10.4833,120.417,0.878302,234.042,2691.02,5863.42,7050.27,7050.27,7050.27,825,706,706,706,1410,0,1.51236,26.732,133.757,293.129,4941.23,0,0,232.802,,,,,,,,
2018/DATA-20180308/p6440291.nc,644,5,291,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.157588,0,0.00581119,0.017407,0.0221289,0.0208616,0,2418.46,309.857,SciCon|PAM,8101,25.347,7771,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,88.981,12.92,0,1.52407e+09,9.68333,136.567,1.49352,220.684,3639.55,7242.02,8002.02,8002.02,8002.02,928,801,800,800,1601,0,1.78019,30.065,147.01,292.638,4867.85,146.196,2255.49,218.94,,,,,,,,
2018/DATA-20180308/p6440292.nc,644,5,292,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.0995068,0.00193789,0.00415656,0.0204367,0.0197806,0.0174704,0,2161.81,359.126,SciCon|PAM,6628,25.346,8802,55,magnetometer sbe41 contopt wlseaowl,66.12,13.23,89.188,13.33,0,1.52408e+09,10.7,111.55,1.48868,207.782,3099.5,6140,6518.1,6518.1,6518.1,803,652,652,652,1304,0,1.3685,26.707,123.235,292.638,4791.05,0,0,206.035,,,,,,,,
2018/DATA-20180308/p6440293.nc,644,5,293,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.102197,0.00192104,0.00597518,0.015898,0.0212512,0.0195441,0,2322.53,281.929,SciCon|PAM,7498,25.383,7202,55,magnetometer sbe41 contopt wlseaowl,66.12,13.42,89.405,12.93,0,1.52409e+09,9,126.217,1.64503,229.583,3145.52,6176.05,7400.62,7400.62,7400.62,895,741,740,740,1481,0,1.5441,30.049,143.926,292.883,4913.38,0,0,230.45,,,,,,,,
2018/DATA-20180308/p6440294.nc,644,5,294,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.101696,0.0019143,0.00432598,0.0190282,0.0191446,0.0170773,0,2092.3,336.868,SciCon|PAM,6615,25.208,8150,55,magnetometer sbe41 contopt wlseaowl,66.12,13.26,89.612,13.3,0,1.5241e+09,10.1833,111.3,1.26914,230.778,2675.7,5387.84,6509.67,6509.67,6509.67,759,652,651,651,1303,0,1.40113,23.434,119.552,292.638,4897.26,0,0,230.751,,,,,,,,
2018/DATA-20180308/p6440295.nc,644,5,295,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.100517,0.00191715,0.00423526,0.0172282,0.0185949,0.0168458,0,2032.23,308.569,SciCon|PAM,6325,25.236,7212,55,magnetometer sbe41 contopt wlseaowl,66.12,13.41,89.813,12.94,0,1.5241e+09,9.43333,106.567,0.960332,212.382,2845.6,5736.29,6226.29,6226.29,6226.29,754,623,619,623,1246,0,1.29021,23.425,121.474,292.638,4840.51,0,0,210.752,,,,,,,,
2018/DATA-20180308/p6440296.nc,644,5,296,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.100497,0.00190413,0.00406915,0.0173274,0.0197264,0.0178925,0,2155.89,308.248,SciCon|PAM,6861,25.343,6928,55,magnetometer sbe41 contopt wlseaowl,66.12,13.45,90.021,12.9,0,1.52411e+09,9.41667,115.583,1.47484,212.392,3033.38,6236.28,6766.28,6766.28,6766.28,825,678,676,678,1355,0,1.4019,26.725,128.387,292.883,4843.11,0,0,210.014,,,,,,,,
2018/DATA-20180308/p6440297.nc,644,5,297,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.101035,0.00193229,0.00494074,0.0164534,0.0196187,0.0179123,0,2144.12,288.14,SciCon|PAM,6824,25.191,7456,55,magnetometer sbe41 contopt wlseaowl,66.12,13.41,90.228,12.92,0,1.52412e+09,9.26667,114.567,2.20777,218.783,2947.18,6018.64,6718.64,6718.64,6718.64,810,673,672,672,1345,0,1.39257,26.746,127.808,291.657,4870.97,0,0,216.706,,,,,,,,
2018/DATA-20180308/p6440298.nc,644,5,298,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.103345,0.00190401,0.00397383,0.0159729,0.0203552,0.0186548,0,2224.61,280.567,SciCon|PAM,7261,25.388,7385,55,magnetometer sbe41 contopt wlseaowl,66.12,13.41,90.441,13.26,0,1.52413e+09,9.16667,122.05,3.2053,234.551,3015.26,6015.26,7159.42,7159.42,7159.42,863,717,717,717,1433,0,1.52926,26.736,131.96,292.883,4973.19,0,0,232.622,,,,,,,,
2018/DATA-20180308/p6440299.nc,644,5,299,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.105329,0.0019029,0.00393683,0.0179479,0.0213334,0.0194046,0,2331.51,318.1,SciCon|PAM,7819,25.342,7877,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,90.664,12.91,0,1.52413e+09,9.73333,131.517,3.21442,251.472,3041.47,5983.61,7717.5,7717.5,7717.5,914,772,772,772,1544,0,1.65458,30.103,137.575,291.902,5065.52,0,0,249.996,,,,,,,,
2018/DATA-20180308/p6440300.nc,644,5,300,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.107311,0.0018963,0.00525619,0.0186799,0.0227432,0.0206316,0,2485.59,330.246,SciCon|PAM,8435,25.334,8464,55,magnetometer sbe41 contopt wlseaowl,66.12,13.26,90.896,12.89,0,1.52414e+09,10.1,141.6,2.68196,267.108,3035.48,6116.35,8326.35,8326.35,8326.35,977,833,831,833,1666,0,1.78139,30.038,147.704,292.638,5151.09,0,0,265.498,,,,,,,,
2018/DATA-20180308/p6440301.nc,644,5,301,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.108201,0.00190658,0.00555855,0.0208446,0.0247485,0.0223861,0,2704.76,364.79,SciCon|PAM,8966,25.358,9115,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,91.14,12.89,0,1.52415e+09,10.9167,150.483,2.81653,273.826,3191.95,6412.78,8852.78,8852.78,8852.78,1032,886,886,886,1772,0,1.88735,33.36,161.541,292.883,5190.99,0,0,272.4,,,,,,,,
2018/DATA-20180308/p6440302.nc,644,5,302,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.108757,0.00193919,0.00535101,0.0217159,0.024887,0.022302,0,2719.89,384.497,SciCon|PAM,9072,25.268,9676,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,91.385,12.89,0,1.52416e+09,11.4,152.15,3.4956,282.654,3124.37,6235.55,8951.56,8951.56,8951.56,1043,896,896,896,1791,0,1.90936,33.349,161.939,290.676,5202.63,0,0,281.352,,,,,,,,
2018/DATA-20180308/p6440303.nc,644,5,303,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.108831,0.00193744,0.00446236,0.0219127,0.024341,0.0216586,0,2660.22,382.25,SciCon|PAM,8870,25.22,9773,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,91.628,12.86,0,1.52417e+09,11.4167,148.733,3.37893,283.111,3110.34,6021.11,8751.86,8751.86,8751.86,1024,876,875,876,1751,0,1.88216,33.341,153.86,291.902,5213.65,0,0,281.842,,,,,,,,
2018/DATA-20180308/p6440304.nc,644,5,304,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.109489,0.00192329,0.00491729,0.0206119,0.0241263,0.0217366,0,2636.75,360.127,SciCon|PAM,8849,25.257,9540,55,magnetometer sbe41 contopt wlseaowl,66.12,13.39,91.87,13.27,0,1.52418e+09,10.9,148.5,2.51893,294.168,3000.32,5742.16,8733.35,8733.35,8733.35,1014,874,872,874,1747,0,1.8388,33.389,154.016,292.148,5250.69,0,0,292.998,,,,,,,,
2018/DATA-20180308/p6440305.nc,644,5,305,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.139811,0,0.00466751,0.0210539,0.0244826,0.0222744,0,2675.69,369.455,SciCon|PAM,9054,25.278,9541,55,magnetometer sbe41 contopt wlseaowl,66.12,13.36,92.117,12.89,0,1.52419e+09,11.1,151.933,2.29516,286.714,3056.92,6088.03,8932.87,8932.87,8932.87,1036,894,894,894,1788,0,1.92678,33.43,158.445,292.393,5215.01,138.838,210.645,285.096,,,,,,,,
2018/DATA-20180308/p6440306.nc,644,5,306,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.108989,0.00191279,0.00498116,0.0221636,0.0252192,0.0228099,0,2756.2,386.891,SciCon|PAM,9129,25.376,9762,55,magnetometer sbe41 contopt wlseaowl,66.12,13.39,92.364,12.87,0,1.5242e+09,11.3167,153.083,2.64914,288.605,3242.87,6222.87,9008.68,9008.68,9008.68,1057,902,902,902,1803,0,1.93213,33.351,162.283,292.148,5224.28,0,0,287.198,,,,,,,,
2018/DATA-20180308/p6440307.nc,644,5,307,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.109409,0.00193673,0.00446798,0.0204693,0.0244934,0.0223565,0,2676.88,353.014,SciCon|PAM,9263,25.408,9798,55,magnetometer sbe41 contopt wlseaowl,66.12,13.36,92.61,13.22,0,1.52421e+09,10.7833,155.667,3.36222,294.447,2867.25,6128.83,9143.21,9143.21,9143.21,1045,916,914,916,1830,0,1.96342,33.365,159.018,292.148,5235.79,0,0,293.044,,,,,,,,
2018/DATA-20180308/p6440308.nc,644,5,308,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.109204,0.00188828,0.00472776,0.0226152,0.0255086,0.022034,0,2787.83,390.04,SciCon|PAM,8942,25.414,9997,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,92.857,12.85,0,1.52422e+09,13.1167,149.9,2.84854,289.024,3065.44,6017.26,8817.8,8817.8,8817.8,1030,883,883,883,1765,0,1.84003,33.362,156.713,292.883,5232.23,0,0,288.55,,,,,,,,
2018/DATA-20180308/p6440309.nc,644,5,309,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.108654,0.0018921,0.00350387,0.0219276,0.023983,0.0212739,0,2621.09,382.382,SciCon|PAM,8788,25.305,9636,55,magnetometer sbe41 contopt wlseaowl,66.12,13.42,93.098,12.85,0,1.52423e+09,11.3,147.633,2.66285,284.784,3133.38,6073.38,8669.78,8669.78,8669.78,1020,868,868,868,1735,0,1.86934,33.421,148.45,293.374,5216.63,0,0,283.496,,,,,,,,
2018/DATA-20180308/p6440310.nc,644,5,310,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.107329,0.00191663,0.00666424,0.0207213,0.0243459,0.0221686,0,2660.76,363.57,SciCon|PAM,8998,25.309,9477,55,magnetometer sbe41 contopt wlseaowl,66.12,13.39,93.34,12.86,0,1.52424e+09,10.8667,150.833,2.42793,276.992,3153.18,6444.21,8879.16,8879.16,8879.16,1034,889,889,889,1778,0,1.90479,33.4,158.625,291.412,5143.77,0,0,275.897,,,,,,,,
2018/DATA-20180308/p6440311.nc,644,5,311,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.174298,0,0.00435983,0.0211786,0.0240487,0.0221843,0,2628.28,365.222,SciCon|PAM,9017,25.256,9678,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,93.632,12.84,0,1.52425e+09,11.5667,151.767,2.395,281.053,2858.15,6364.15,8895.52,8895.52,8895.52,1009,891,889,891,1781,0,1.89492,33.295,151.51,291.902,5160.81,167.292,2521.66,280.06,,,,,,,,
